payment_id,order_id,payment_method,payment_status,amount,paid_at
511413,111413,UPI,Success,1324.2,2025-01-08 04:17:54
511414,111414,COD,Success,1749.65,2025-01-08 00:05:49
511415,111415,Net Banking,Success,475.55,2025-01-09 15:15:55
511416,111416,Debit Card,Success,1699.95,2025-01-09 02:33:49
511417,111417,UPI,Success,1016.2,2025-01-09 04:35:29
511418,111418,COD,Success,1092.3,2025-01-09 00:25:01
511419,111419,Credit Card,Success,475.55,2025-01-09 07:30:13
511420,111420,Credit Card,Success,1356.6,2025-01-09 23:51:31
511421,111421,UPI,Success,4088.4,2025-01-09 06:46:12
511422,111422,UPI,Success,453.1,2025-01-09 07:07:08
511423,111423,UPI,Success,370.3,2025-01-09 15:01:17
511424,111424,UPI,Success,1126.1,2025-01-09 11:41:26
511425,111425,UPI,Success,1424.75,2025-01-09 20:47:29
511426,111426,UPI,Success,2233.1,2025-01-09 16:54:02
511427,111427,UPI,Success,1393.85,2025-01-09 13:39:57
511428,111428,UPI,Success,16427.5,2025-01-09 23:20:29
511429,111429,COD,Success,581.95,2025-01-09 15:06:01
511430,111430,UPI,Success,6882.55,2025-01-09 22:27:51
511431,111431,UPI,Success,1527.5,2025-01-09 16:09:47
511432,111432,Net Banking,Success,1437.6,2025-01-09 20:40:59
511433,111433,COD,Success,6164.1,2025-01-09 08:48:36
511434,111434,COD,Success,1268.0,2025-01-09 19:42:15
511435,111435,UPI,Success,830.1,2025-01-09 13:54:21
511436,111436,UPI,Success,2198.6,2025-01-09 01:58:06
511437,111437,UPI,Refunded,902.1,2025-01-09 00:46:26
511438,111438,UPI,Failed,381.1,2025-01-09 10:46:06
511439,111439,UPI,Success,605.2,2025-01-09 04:40:53
511440,111440,UPI,Success,458.0,2025-01-09 15:17:10
511441,111441,UPI,Success,453.1,2025-01-09 18:08:14
511442,111442,UPI,Success,498.0,2025-01-09 18:37:31
511443,111443,Debit Card,Success,1832.3,2025-01-09 08:20:39
511444,111444,Net Banking,Success,627.75,2025-01-10 14:23:04
511445,111445,Debit Card,Success,2762.15,2025-01-10 09:38:33
511446,111446,UPI,Success,7246.75,2025-01-10 08:51:05
511447,111447,Debit Card,Success,1149.0,2025-01-10 04:57:19
511448,111448,Debit Card,Success,99368.1,2025-01-10 09:02:04
511449,111449,UPI,Success,2856.25,2025-01-10 01:30:30
511450,111450,Net Banking,Success,5251.1,2025-01-10 02:21:19
511451,111451,Credit Card,Success,246.1,2025-01-10 02:14:38
511452,111452,Debit Card,Success,1765.75,2025-01-10 06:16:02
511453,111453,UPI,Success,430.65,2025-01-10 06:10:39
511454,111454,COD,Failed,453.1,2025-01-10 08:27:08
511455,111455,Net Banking,Refunded,1233.2,2025-01-10 22:41:41
511456,111456,Credit Card,Success,2618.0,2025-01-10 12:45:45
511457,111457,Wallet,Success,968.0,2025-01-10 07:42:20
511458,111458,Debit Card,Success,2673.85,2025-01-10 08:23:45
511459,111459,Credit Card,Success,567.0,2025-01-10 19:22:47
511460,111460,Net Banking,Success,1149.0,2025-01-10 01:50:47
511461,111461,UPI,Success,464.1,2025-01-10 05:12:33
511462,111462,Debit Card,Success,531.2,2025-01-10 20:14:16
511463,111463,UPI,Success,3887.2,2025-01-10 02:46:23
511464,111464,UPI,Success,380.55,2025-01-10 05:19:43
511465,111465,Credit Card,Success,498.0,2025-01-10 18:24:54
511466,111466,Net Banking,Success,6863.1,2025-01-11 17:27:09
511467,111467,UPI,Success,2587.2,2025-01-11 00:27:35
511468,111468,UPI,Success,6982.1,2025-01-11 09:52:01
511469,111469,Debit Card,Refunded,3599.55,2025-01-11 18:17:48
511470,111470,UPI,Success,417.1,2025-01-11 17:08:35
511471,111471,UPI,Success,766.05,2025-01-11 19:58:56
511472,111472,Credit Card,Success,475.55,2025-01-11 15:54:59
511473,111473,UPI,Success,453.1,2025-01-11 17:52:09
511474,111474,UPI,Success,376.2,2025-01-11 16:45:44
511475,111475,UPI,Success,453.1,2025-01-11 15:59:52
511476,111476,UPI,Success,673.2,2025-01-11 01:36:41
511477,111477,COD,Success,1086.2,2025-01-11 11:51:51
511478,111478,COD,Success,4416.55,2025-01-11 13:59:06
511479,111479,UPI,Refunded,1262.1,2025-01-11 20:29:14
511480,111480,UPI,Success,399.55,2025-01-11 04:06:19
511481,111481,Credit Card,Success,20215.0,2025-01-11 03:29:29
511482,111482,Net Banking,Success,1858.0,2025-01-11 02:13:19
511483,111483,Debit Card,Success,947.0,2025-01-11 03:55:35
511484,111484,Debit Card,Success,226.65,2025-01-11 18:29:32
511485,111485,Net Banking,Success,1376.1,2025-01-11 13:54:14
511486,111486,UPI,Success,6199.0,2025-01-11 14:32:53
511487,111487,Debit Card,Success,2242.3,2025-01-11 01:07:49
511488,111488,UPI,Success,1909.95,2025-01-11 19:35:43
511489,111489,Debit Card,Success,4654.4,2025-01-11 11:30:09
511490,111490,UPI,Success,2138.2,2025-01-11 18:46:47
511491,111491,UPI,Success,1493.1,2025-01-11 09:38:54
511492,111492,UPI,Success,3459.55,2025-01-11 21:30:11
511493,111493,COD,Success,453.1,2025-01-11 12:06:41
511494,111494,UPI,Success,885.1,2025-01-11 12:48:06
511495,111495,COD,Success,2392.2,2025-01-11 08:15:51
511496,111496,Wallet,Success,1573.2,2025-01-11 17:13:02
511497,111497,COD,Success,421.3,2025-01-11 14:52:38
511498,111498,Debit Card,Refunded,947.0,2025-01-11 07:55:40
511499,111499,UPI,Success,1690.05,2025-01-11 00:35:44
511500,111500,Credit Card,Success,902.1,2025-01-11 06:37:09
511501,111501,Credit Card,Success,4966.55,2025-01-12 04:49:37
511502,111502,UPI,Success,1598.0,2025-01-12 15:34:12
511503,111503,COD,Success,475.55,2025-01-12 10:27:38
511504,111504,UPI,Success,947.0,2025-01-12 14:51:08
511505,111505,Credit Card,Success,378.0,2025-01-12 04:19:53
511506,111506,Credit Card,Success,947.0,2025-01-12 02:12:46
511507,111507,Credit Card,Success,616.2,2025-01-12 17:59:19
511508,111508,UPI,Success,498.0,2025-01-12 03:58:01
511509,111509,Net Banking,Success,4619.0,2025-01-12 11:10:20
511510,111510,COD,Success,2260.75,2025-01-12 12:29:52
511511,111511,Debit Card,Success,978.0,2025-01-12 11:21:26
511512,111512,Credit Card,Success,919.3,2025-01-12 08:48:14
511513,111513,Credit Card,Success,498.0,2025-01-12 21:37:18
511514,111514,UPI,Success,477.0,2025-01-12 23:20:57
511515,111515,COD,Success,811.89,2025-01-12 09:38:34
511516,111516,UPI,Success,988.55,2025-01-12 04:24:18
511517,111517,Net Banking,Success,524.65,2025-01-12 12:27:55
511518,111518,Credit Card,Success,2356.3,2025-01-12 02:51:38
511519,111519,Debit Card,Success,974.75,2025-01-12 12:27:15
511520,111520,UPI,Success,2775.35,2025-01-12 14:39:51
511521,111521,Credit Card,Success,1078.65,2025-01-12 20:41:06
511522,111522,Debit Card,Success,2582.2,2025-01-12 00:42:22
511523,111523,UPI,Success,1587.0,2025-01-12 00:34:48
511524,111524,Credit Card,Success,14367.4,2025-01-12 23:53:42
511525,111525,UPI,Refunded,1280.3,2025-01-12 00:35:43
511526,111526,UPI,Success,2141.1,2025-01-12 20:24:40
511527,111527,Credit Card,Success,804.1,2025-01-12 09:59:52
511528,111528,UPI,Success,947.0,2025-01-12 21:57:26
511529,111529,UPI,Success,1128.0,2025-01-12 19:09:48
511530,111530,Credit Card,Success,99749.75,2025-01-12 08:06:15
511531,111531,Debit Card,Success,1549.95,2025-01-12 10:18:12
511532,111532,UPI,Success,4564.15,2025-01-12 15:40:07
511533,111533,UPI,Failed,517.25,2025-01-12 03:24:45
511534,111534,Debit Card,Success,2051.1,2025-01-12 05:32:01
511535,111535,UPI,Success,707.0,2025-01-12 15:14:24
511536,111536,Debit Card,Success,1473.2,2025-01-13 19:26:16
511537,111537,Debit Card,Success,258.0,2025-01-13 14:25:28
511538,111538,Debit Card,Success,2765.65,2025-01-13 08:06:13
511539,111539,UPI,Success,748.0,2025-01-13 15:52:17
511540,111540,UPI,Success,627.55,2025-01-13 09:42:20
511541,111541,UPI,Success,809.2,2025-01-13 16:37:38
511542,111542,UPI,Success,2428.1,2025-01-13 07:26:57
511543,111543,UPI,Success,475.55,2025-01-13 22:48:07
511544,111544,Credit Card,Success,4755.95,2025-01-13 10:04:29
511545,111545,Debit Card,Success,672.65,2025-01-13 03:31:26
511546,111546,UPI,Success,475.55,2025-01-13 02:55:56
511547,111547,UPI,Success,224.2,2025-01-13 00:25:14
511548,111548,Debit Card,Success,6495.1,2025-01-13 12:29:15
511549,111549,Net Banking,Success,4275.7,2025-01-13 22:00:12
511550,111550,COD,Success,6016.4,2025-01-13 11:32:19
511551,111551,Credit Card,Refunded,977.0,2025-01-13 00:18:36
511552,111552,Credit Card,Success,596.5,2025-01-13 05:57:26
511553,111553,Net Banking,Success,13932.65,2025-01-13 15:14:22
511554,111554,COD,Success,1013.25,2025-01-13 03:22:52
511555,111555,Credit Card,Success,498.0,2025-01-13 18:15:23
511556,111556,UPI,Success,1620.3,2025-01-13 17:40:29
511557,111557,UPI,Success,1351.1,2025-01-13 06:04:07
511558,111558,UPI,Refunded,968.0,2025-01-13 13:31:57
511559,111559,UPI,Success,453.1,2025-01-13 23:53:27
511560,111560,UPI,Success,93847.65,2025-01-13 22:16:57
511561,111561,UPI,Success,1208.0,2025-01-13 17:45:13
511562,111562,Debit Card,Success,257.05,2025-01-13 22:09:44
511563,111563,Net Banking,Success,881.1,2025-01-13 00:44:25
511564,111564,Wallet,Success,712.1,2025-01-13 07:20:42
511565,111565,UPI,Success,378.0,2025-01-13 22:34:17
511566,111566,Credit Card,Success,224.2,2025-01-13 21:19:21
511567,111567,UPI,Success,224.2,2025-01-13 02:04:34
511568,111568,Credit Card,Success,3849.0,2025-01-13 02:54:03
511569,111569,Credit Card,Success,1021.2,2025-01-13 03:13:38
511570,111570,UPI,Success,628.85,2025-01-14 14:12:40
511571,111571,Credit Card,Success,475.55,2025-01-14 01:40:25
511572,111572,UPI,Success,408.2,2025-01-14 02:32:46
511573,111573,Credit Card,Success,3916.1,2025-01-14 08:40:55
511574,111574,Credit Card,Success,4783.85,2025-01-14 20:37:43
511575,111575,UPI,Success,475.55,2025-01-14 08:47:08
511576,111576,UPI,Success,1378.5,2025-01-14 07:45:26
511577,111577,UPI,Success,3213.75,2025-01-14 02:42:12
511578,111578,UPI,Failed,1187.1,2025-01-14 23:41:31
511579,111579,Net Banking,Success,342.55,2025-01-14 06:11:44
511580,111580,UPI,Success,498.0,2025-01-14 08:16:55
511581,111581,UPI,Success,1452.55,2025-01-14 16:58:12
511582,111582,Net Banking,Success,599.15,2025-01-14 07:08:16
511583,111583,Credit Card,Success,573.3,2025-01-14 09:12:09
511584,111584,Debit Card,Success,7007.1,2025-01-14 02:10:37
511585,111585,Credit Card,Success,995.05,2025-01-14 06:21:32
511586,111586,Debit Card,Success,947.0,2025-01-14 02:13:13
511587,111587,UPI,Success,498.0,2025-01-14 05:27:44
511588,111588,Wallet,Success,824.85,2025-01-14 03:20:21
511589,111589,Credit Card,Success,1161.2,2025-01-14 14:11:54
511590,111590,UPI,Success,1214.2,2025-01-14 01:07:02
511591,111591,COD,Refunded,257.05,2025-01-14 19:19:57
511592,111592,UPI,Success,758.0,2025-01-14 19:40:37
511593,111593,UPI,Success,902.1,2025-01-14 21:08:40
511594,111594,Credit Card,Success,551.55,2025-01-14 20:18:26
511595,111595,Debit Card,Success,33986.1,2025-01-14 17:33:32
511596,111596,UPI,Success,1384.2,2025-01-14 08:10:11
511597,111597,UPI,Success,1349.3,2025-01-14 17:00:36
511598,111598,Credit Card,Success,1040.2,2025-01-14 15:32:37
511599,111599,Net Banking,Success,6793.6,2025-01-14 20:42:39
511600,111600,COD,Success,12602.1,2025-01-14 14:10:45
511601,111601,Credit Card,Success,1073.2,2025-01-14 01:40:48
511602,111602,Credit Card,Success,216.2,2025-01-14 02:32:05
511603,111603,UPI,Success,1348.05,2025-01-14 09:58:37
511604,111604,Credit Card,Success,893.55,2025-01-14 19:43:41
511605,111605,Debit Card,Success,1085.2,2025-01-14 02:12:55
511606,111606,Credit Card,Success,428.0,2025-01-14 14:35:56
511607,111607,UPI,Success,2538.0,2025-01-15 22:20:25
511608,111608,UPI,Failed,1432.45,2025-01-15 18:19:20
511609,111609,Credit Card,Success,288.0,2025-01-15 05:41:51
511610,111610,UPI,Success,902.1,2025-01-15 08:58:13
511611,111611,UPI,Success,408.2,2025-01-15 13:08:18
511612,111612,Debit Card,Success,487.0,2025-01-15 03:37:11
511613,111613,Net Banking,Success,235.15,2025-01-15 04:07:14
511614,111614,Debit Card,Success,498.0,2025-01-15 14:43:51
511615,111615,UPI,Success,947.0,2025-01-15 19:00:46
511616,111616,Net Banking,Success,2970.6,2025-01-15 14:16:33
511617,111617,COD,Success,1896.6,2025-01-15 07:53:16
511618,111618,UPI,Success,677.6,2025-01-15 13:46:45
511619,111619,COD,Success,3892.95,2025-01-15 14:59:11
511620,111620,UPI,Failed,2326.65,2025-01-15 06:33:24
511621,111621,UPI,Success,1612.85,2025-01-15 03:47:08
511622,111622,UPI,Success,2169.4,2025-01-15 18:30:50
511623,111623,Credit Card,Success,1985.1,2025-01-15 06:31:54
511624,111624,Credit Card,Refunded,1192.3,2025-01-15 09:34:08
511625,111625,COD,Success,498.0,2025-01-15 03:09:45
511626,111626,UPI,Success,408.2,2025-01-15 09:16:00
511627,111627,Credit Card,Success,2456.0,2025-01-15 07:26:53
511628,111628,UPI,Success,2957.65,2025-01-15 21:56:25
511629,111629,UPI,Success,498.0,2025-01-15 21:19:49
511630,111630,Credit Card,Success,498.0,2025-01-15 12:07:40
511631,111631,Credit Card,Success,1517.1,2025-01-15 18:01:04
511632,111632,COD,Success,4119.0,2025-01-15 23:31:44
511633,111633,UPI,Success,1177.0,2025-01-15 10:00:59
511634,111634,UPI,Success,453.1,2025-01-15 04:39:37
511635,111635,UPI,Success,498.0,2025-01-15 07:53:18
511636,111636,Credit Card,Success,968.0,2025-01-15 21:24:21
511637,111637,UPI,Success,5148.0,2025-01-15 15:03:37
511638,111638,Wallet,Success,31729.5,2025-01-15 23:17:59
511639,111639,Credit Card,Success,947.0,2025-01-15 12:34:32
511640,111640,UPI,Success,1749.55,2025-01-15 22:24:46
511641,111641,UPI,Success,1001.55,2025-01-15 05:18:54
511642,111642,UPI,Success,3200.3,2025-01-15 02:13:26
511643,111643,COD,Success,1020.4,2025-01-15 13:35:30
511644,111644,Debit Card,Success,3925.1,2025-01-16 14:54:44
511645,111645,Credit Card,Success,430.65,2025-01-16 04:08:56
511646,111646,UPI,Success,624.1,2025-01-16 11:26:30
511647,111647,UPI,Success,2697.2,2025-01-16 18:12:11
511648,111648,Credit Card,Success,361.55,2025-01-16 21:54:25
511649,111649,COD,Success,4018.2,2025-01-16 19:28:46
511650,111650,COD,Success,1006.0,2025-01-16 08:43:56
511651,111651,COD,Success,6248.25,2025-01-16 11:11:30
511652,111652,Debit Card,Success,1404.1,2025-01-16 09:05:39
511653,111653,UPI,Success,15869.0,2025-01-16 18:38:19
511654,111654,UPI,Success,1838.4,2025-01-16 21:06:25
511655,111655,UPI,Success,826.1,2025-01-16 12:10:42
511656,111656,Debit Card,Failed,2562.2,2025-01-16 01:02:58
511657,111657,UPI,Success,4642.75,2025-01-16 15:00:16
511658,111658,UPI,Success,498.0,2025-01-16 15:29:46
511659,111659,UPI,Success,2298.0,2025-01-16 12:55:20
511660,111660,UPI,Success,224.2,2025-01-16 05:14:30
511661,111661,Debit Card,Success,237.3,2025-01-16 06:55:32
511662,111662,UPI,Success,7636.3,2025-01-16 07:17:22
511663,111663,UPI,Success,8393.65,2025-01-16 13:23:19
511664,111664,Credit Card,Success,5013.1,2025-01-16 17:32:39
511665,111665,UPI,Success,268.0,2025-01-16 05:25:24
511666,111666,Debit Card,Success,1466.15,2025-01-16 09:42:21
511667,111667,UPI,Success,2183.1,2025-01-16 14:31:22
511668,111668,UPI,Success,465.45,2025-01-16 18:05:45
511669,111669,Credit Card,Success,448.0,2025-01-16 02:31:53
511670,111670,UPI,Refunded,1939.65,2025-01-16 05:26:50
511671,111671,Credit Card,Success,408.2,2025-01-16 16:03:59
511672,111672,COD,Success,1512.5,2025-01-16 22:02:04
511673,111673,COD,Success,3138.35,2025-01-16 21:04:46
511674,111674,Debit Card,Success,1842.3,2025-01-17 08:47:50
511675,111675,UPI,Success,2139.0,2025-01-17 16:43:41
511676,111676,Debit Card,Success,268.0,2025-01-17 21:16:31
511677,111677,Credit Card,Success,2428.0,2025-01-17 22:50:15
511678,111678,UPI,Success,1278.0,2025-01-17 21:42:15
511679,111679,UPI,Success,1325.65,2025-01-17 03:25:52
511680,111680,UPI,Success,5516.4,2025-01-17 20:04:31
511681,111681,Net Banking,Success,1226.0,2025-01-17 03:05:34
511682,111682,Credit Card,Success,1762.3,2025-01-17 23:27:49
511683,111683,Net Banking,Success,1222.3,2025-01-17 02:24:17
511684,111684,UPI,Success,4679.5,2025-01-17 21:17:24
511685,111685,UPI,Success,4587.0,2025-01-17 14:05:28
511686,111686,Credit Card,Success,1278.0,2025-01-17 23:50:37
511687,111687,Credit Card,Success,487.0,2025-01-17 13:26:48
511688,111688,Debit Card,Refunded,970.75,2025-01-17 18:01:57
511689,111689,Credit Card,Success,268.0,2025-01-17 10:41:34
511690,111690,Credit Card,Success,1619.1,2025-01-17 08:53:04
511691,111691,COD,Refunded,5398.0,2025-01-17 22:58:26
511692,111692,Net Banking,Success,5743.55,2025-01-17 17:24:35
511693,111693,Net Banking,Success,1276.0,2025-01-17 19:37:37
511694,111694,UPI,Refunded,268.0,2025-01-17 20:25:40
511695,111695,COD,Success,1318.0,2025-01-17 07:05:38
511696,111696,UPI,Success,1838.0,2025-01-18 07:02:20
511697,111697,UPI,Success,2018.55,2025-01-18 17:19:58
511698,111698,UPI,Success,1702.75,2025-01-18 01:23:48
511699,111699,COD,Failed,1368.2,2025-01-18 07:10:52
511700,111700,UPI,Success,2576.55,2025-01-18 14:33:45
511701,111701,Debit Card,Success,398.0,2025-01-18 22:16:48
511702,111702,UPI,Success,1106.05,2025-01-18 00:30:07
511703,111703,UPI,Success,458.0,2025-01-18 02:12:38
511704,111704,Wallet,Success,788.0,2025-01-18 15:08:51
511705,111705,Net Banking,Success,902.1,2025-01-18 01:19:28
511706,111706,Net Banking,Success,644.05,2025-01-18 14:34:43
511707,111707,Debit Card,Success,384.2,2025-01-18 06:23:38
511708,111708,Credit Card,Success,4859.2,2025-01-18 23:47:41
511709,111709,UPI,Success,485.05,2025-01-18 23:07:02
511710,111710,Debit Card,Success,498.0,2025-01-18 12:50:43
511711,111711,Credit Card,Success,1335.8,2025-01-18 03:15:36
511712,111712,Credit Card,Success,737.0,2025-01-18 02:12:12
511713,111713,Debit Card,Success,408.2,2025-01-18 06:23:48
511714,111714,Net Banking,Success,1307.65,2025-01-18 08:35:00
511715,111715,UPI,Success,5337.55,2025-01-18 21:56:24
511716,111716,COD,Success,246.1,2025-01-18 03:56:27
511717,111717,Credit Card,Success,2002.1,2025-01-18 11:21:41
511718,111718,Wallet,Success,2038.0,2025-01-18 01:31:55
511719,111719,Debit Card,Success,677.6,2025-01-18 14:51:00
511720,111720,Debit Card,Refunded,1072.3,2025-01-18 17:03:22
511721,111721,UPI,Success,812.1,2025-01-18 03:14:35
511722,111722,UPI,Success,439.15,2025-01-18 14:45:50
511723,111723,Debit Card,Success,467.0,2025-01-18 13:11:30
511724,111724,UPI,Success,465.1,2025-01-18 09:53:10
511725,111725,Credit Card,Success,3602.1,2025-01-18 19:17:41
511726,111726,Net Banking,Refunded,1077.6,2025-01-18 22:23:55
511727,111727,UPI,Success,945.2,2025-01-19 22:58:27
511728,111728,Debit Card,Failed,475.55,2025-01-19 05:44:04
511729,111729,UPI,Refunded,498.0,2025-01-19 04:26:13
511730,111730,Credit Card,Success,1589.55,2025-01-19 07:25:31
511731,111731,Net Banking,Success,475.55,2025-01-19 23:36:38
511732,111732,UPI,Success,25693.25,2025-01-19 19:28:45
511733,111733,Debit Card,Success,10369.25,2025-01-19 11:49:05
511734,111734,UPI,Success,470.25,2025-01-19 14:43:38
511735,111735,Credit Card,Success,1658.0,2025-01-19 05:09:50
511736,111736,UPI,Success,296.2,2025-01-19 06:19:25
511737,111737,UPI,Success,508.0,2025-01-19 03:03:00
511738,111738,UPI,Success,363.3,2025-01-19 00:21:06
511739,111739,UPI,Success,699.15,2025-01-19 11:44:01
511740,111740,Credit Card,Success,408.2,2025-01-19 01:20:17
511741,111741,UPI,Success,498.0,2025-01-19 21:12:21
511742,111742,UPI,Success,5832.55,2025-01-19 16:02:43
511743,111743,Net Banking,Success,4386.7,2025-01-19 18:49:49
511744,111744,Credit Card,Success,268.0,2025-01-19 10:24:26
511745,111745,UPI,Success,17774.25,2025-01-19 18:00:03
511746,111746,Debit Card,Success,498.0,2025-01-19 01:42:10
511747,111747,Credit Card,Success,929.55,2025-01-19 23:37:51
511748,111748,UPI,Success,1247.7,2025-01-19 23:07:11
511749,111749,Debit Card,Success,246.1,2025-01-19 21:58:30
511750,111750,Debit Card,Success,777.65,2025-01-19 12:27:58
511751,111751,UPI,Success,487.0,2025-01-19 17:23:51
511752,111752,Credit Card,Success,1290.8,2025-01-19 07:54:13
511753,111753,UPI,Success,18029.8,2025-01-19 10:24:02
511754,111754,UPI,Success,258.0,2025-01-19 21:02:18
511755,111755,UPI,Refunded,718.15,2025-01-19 01:25:37
511756,111756,UPI,Success,3220.15,2025-01-19 20:29:56
511757,111757,Debit Card,Success,1429.05,2025-01-19 10:44:18
511758,111758,UPI,Success,2919.3,2025-01-19 03:11:01
511759,111759,Credit Card,Success,1643.15,2025-01-19 04:29:28
511760,111760,Credit Card,Success,1733.1,2025-01-19 07:26:09
511761,111761,UPI,Success,1057.75,2025-01-19 15:03:51
511762,111762,Debit Card,Success,1065.55,2025-01-19 16:22:57
511763,111763,UPI,Success,1398.0,2025-01-19 04:50:35
511764,111764,Credit Card,Success,408.2,2025-01-19 07:32:51
511765,111765,UPI,Success,1797.6,2025-01-20 13:47:03
511766,111766,Credit Card,Success,3273.2,2025-01-20 18:46:02
511767,111767,Credit Card,Failed,453.1,2025-01-20 20:19:38
